full_address,latitude,longitude,geocode_source,match_score,match_type,matched_address,geocoded_at
"100 BROWN ST, CHESTERTOWN, MD 21620",39.216929725707,-76.065030975607,census,100,Exact,"100 BROWN ST, CHESTERTOWN, MD, 21620",2026-05-14T21:44:03.798883+00:00
"1419 KNECHT AVE, BALTIMORE, MD 21227",39.260421557637,-76.685397069085,census,100,Exact,"1419 KNECHT AVE, BALTIMORE, MD, 21227",2026-05-14T21:44:03.798883+00:00
"538 CYNWOOD DR, EASTON, MD 21601",38.762799108161,-76.063180843139,census,100,Exact,"538 CYNWOOD DR, EASTON, MD, 21601",2026-05-14T21:44:03.798883+00:00
"1001 PINE HEIGHTS AVE, BALTIMORE, MD 21229",39.270616339752,-76.676132194731,census,100,Exact,"1001 PINE HEIGHTS AVE, BALTIMORE, MD, 21229",2026-05-14T21:44:03.798883+00:00
"1438 DEFENSE HWY, GAMBRILLS, MD 21054",38.992175889726,-76.680045364868,census,100,Exact,"1438 DEFENSE HWY, GAMBRILLS, MD, 21054",2026-05-14T21:44:03.798883+00:00
"5601 LOCH RAVEN BLVD RUSSEL MORGA, BALTIMORE, MD 21239",39.358689903587,-76.588945822371,census,50,Non_Exact,"5601 LOCH RAVEN BLVD, BALTIMORE, MD, 21239",2026-05-14T21:44:03.798883+00:00
"1005 N POINT BLVD, BALTIMORE, MD 21224",39.29080798148,-76.508328466732,census,100,Exact,"1005 N POINT BLVD, BALTIMORE, MD, 21224",2026-05-14T21:44:03.798883+00:00
"1447 YORK RD, LUTHERVILLE, MD 21093",39.419828084898,-76.616177938356,census,100,Exact,"1447 YORK RD, LUTHERVILLE, MD, 21093",2026-05-14T21:44:03.798883+00:00
"5602 BALTIMORE NATIONAL PIKE, CATONSVILLE, MD 21228",39.289421121976,-76.726683629553,census,100,Exact,"5602 BALTIMORE NATIONAL PIKE, CATONSVILLE, MD, 21228",2026-05-14T21:44:03.798883+00:00
"103 POPLAR ST, FRUITLAND, MD 21826",38.320088591888,-75.616798725414,census,100,Exact,"103 POPLAR ST, FRUITLAND, MD, 21826",2026-05-14T21:44:03.798883+00:00
"1450 MERCANTILE LN, LARGO, MD 20774",38.908445748889,-76.837298960299,census,100,Exact,"1450 MERCANTILE LN, LARGO, MD, 20774",2026-05-14T21:44:03.798883+00:00
"5707 CALVERTON ST, CATONSVILLE, MD 21228",39.285444797959,-76.732431584853,census,100,Exact,"5707 CALVERTON ST, CATONSVILLE, MD, 21228",2026-05-14T21:44:03.798883+00:00
"10401 OLD GEORGETOWN RD, BETHESDA, MD 20814",39.025815622198,-77.125757333121,census,100,Exact,"10401 OLD GEORGETOWN RD, BETHESDA, MD, 20814",2026-05-14T21:44:03.798883+00:00
"1454 FAIRFIELD LOOP RD, CROWNSVILLE, MD 21032",39.02926891542,-76.605206341393,census,100,Exact,"1454 FAIRFIELD LOOP RD, CROWNSVILLE, MD, 21032",2026-05-14T21:44:03.798883+00:00
"5800 BETSY CIR, WALDORF, MD 20601",38.653100651666,-76.858217681477,census,100,Exact,"5800 BETSY CIR, WALDORF, MD, 20601",2026-05-14T21:44:03.798883+00:00
"10780 HICKORY RIDGE RD, COLUMBIA, MD 21044",39.211078441481,-76.881762904644,census,100,Exact,"10780 HICKORY RIDGE RD, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"15225 SHADY GROVE RD, ROCKVILLE, MD 20850",39.107053471478,-77.189641064408,census,100,Exact,"15225 SHADY GROVE RD, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"5801 ALLENTOWN RD, CAMP SPRINGS, MD 20746",38.808353314119,-76.898509227201,census,100,Exact,"5801 ALLENTOWN RD, CAMP SPRINGS, MD, 20746",2026-05-14T21:44:03.798883+00:00
"10801 LOCKWOOD DR, SILVER SPRING, MD 20901",39.033445189471,-77.001553573679,census,100,Exact,"10801 LOCKWOOD DR, SILVER SPRING, MD, 20901",2026-05-14T21:44:03.798883+00:00
"6 E EAGER ST, BALTIMORE, MD 21202",39.301102615378,-76.615424674659,census,100,Exact,"6 E EAGER ST, BALTIMORE, MD, 21202",2026-05-14T21:44:03.798883+00:00
"109 FOREST VALLEY DR, FOREST HILL, MD 21050",39.558997594656,-76.373934535035,census,100,Exact,"109 FOREST VALLEY DR, FOREST HILL, MD, 21050",2026-05-14T21:44:03.798883+00:00
"6001 LUX LN, ROCKVILLE, MD 20852",39.033513035492,-77.125732797184,census,100,Exact,"6001 LUX LN, ROCKVILLE, MD, 20852",2026-05-14T21:44:03.798883+00:00
"605 N BENTZ ST, FREDERICK, MD 21701",39.421849337764,-77.412139777326,census,100,Exact,"605 N BENTZ ST, FREDERICK, MD, 21701",2026-05-14T21:44:03.798883+00:00
"16 FLAXLEAF CT, BALTIMORE, MD 21221",39.297823546868,-76.413279977623,census,100,Exact,"16 FLAXLEAF CT, BALTIMORE, MD, 21221",2026-05-14T21:44:03.798883+00:00
"16250 FREDERICK RD, GAITHERSBURG, MD 20877",39.121562517582,-77.176435988986,census,100,Exact,"16250 FREDERICK RD, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"11350 PEMBROOKE SQ, WALDORF, MD 20603",38.62913,-76.975586,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"16260 FREDERICK RD, GAITHERSBURG, MD 20877",39.121282352665,-77.175998231396,census,100,Exact,"16260 FREDERICK RD, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"11890 HEALING WAY, SILVER SPRING, MD 20904",39.070379,-76.977379,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1639 WOODBROOKE DR, SALISBURY, MD 21804",38.363900794292,-75.551466199772,census,100,Exact,"1639 WOODBROOKE DR, SALISBURY, MD, 21804",2026-05-14T21:44:03.798883+00:00
"6203 EXECUTIVE BLVD, NORTH BETHESDA, MD 20852",39.048683586136,-77.124914355008,census,100,Exact,"6203 EXECUTIVE BLVD, NORTH BETHESDA, MD, 20852",2026-05-14T21:44:03.798883+00:00
"120 SPEER RD, CHESTERTOWN, MD 21620",39.219984558376,-76.077113622758,census,100,Exact,"120 SPEER RD, CHESTERTOWN, MD, 21620",2026-05-14T21:44:03.798883+00:00
"1643 LIBERTY RD, ELDERSBURG, MD 21784",39.400721911366,-76.939292234181,census,100,Exact,"1643 LIBERTY RD, ELDERSBURG, MD, 21784",2026-05-14T21:44:03.798883+00:00
"6220 GEORGETOWN BLVD, ELDERSBURG, MD 21784",39.401998346078,-76.94496573199,census,100,Exact,"6220 GEORGETOWN BLVD, ELDERSBURG, MD, 21784",2026-05-14T21:44:03.798883+00:00
"12014 GEORGIA AVE, SILVER SPRING, MD 20902",39.051844578774,-77.051478980903,census,100,Exact,"12014 GEORGIA AVE, SILVER SPRING, MD, 20902",2026-05-14T21:44:03.798883+00:00
"1652 WINFORD RD, BALTIMORE, MD 21234",39.353047094804,-76.585054757657,census,50,Non_Exact,"1652 WINFORD RD, BALTIMORE, MD, 21239",2026-05-14T21:44:03.798883+00:00
"627 RACE ST, CAMBRIDGE, MD 21613",38.566312104219,-76.07802798548,census,100,Exact,"627 RACE ST, CAMBRIDGE, MD, 21613",2026-05-14T21:44:03.798883+00:00
"12070 OLD LINE CTR, WALDORF, MD 20602",38.583248,-76.894703,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"16616 HEARTWOOD DR, DERWOOD, MD 20855",39.127844054735,-77.113608832068,census,100,Exact,"16616 HEARTWOOD DR, DERWOOD, MD, 20855",2026-05-14T21:44:03.798883+00:00
"6310 STEVENS FOREST RD, COLUMBIA, MD 21046",39.199576471782,-76.858760843731,census,100,Exact,"6310 STEVENS FOREST RD, COLUMBIA, MD, 21046",2026-05-14T21:44:03.798883+00:00
"1208 BROOKVIEW RD, TOWSON, MD 21286",39.413693175906,-76.561390884064,census,100,Exact,"1208 BROOKVIEW RD, TOWSON, MD, 21286",2026-05-14T21:44:03.798883+00:00
"16940 GEORGIA AVE, OLNEY, MD 20832",39.134541480497,-77.070026989513,census,100,Exact,"16940 GEORGIA AVE, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"650 RITCHIE HWY, SEVERNA PARK, MD 21146",39.067202376271,-76.536803555167,census,100,Exact,"650 RITCHIE HWY, SEVERNA PARK, MD, 21146",2026-05-14T21:44:03.798883+00:00
"121 CONGRESSIONAL LN, ROCKVILLE, MD 20852",39.063935767296,-77.126885846136,census,100,Exact,"121 CONGRESSIONAL LN, ROCKVILLE, MD, 20852",2026-05-14T21:44:03.798883+00:00
"1706 TAYLOR AVE, PARKVILLE, MD 21234",39.3816412023,-76.560978473072,census,100,Exact,"1706 TAYLOR AVE, PARKVILLE, MD, 21234",2026-05-14T21:44:03.798883+00:00
"6530 WALTHER AVE, BALTIMORE, MD 21206",39.357012026634,-76.540004917722,census,100,Exact,"6530 WALTHER AVE, BALTIMORE, MD, 21206",2026-05-14T21:44:03.798883+00:00
"12105 DARNESTOWN RD, GAITHERSBURG, MD 20878",39.117397438372,-77.25080732508,census,100,Exact,"12105 DARNESTOWN RD, GAITHERSBURG, MD, 20878",2026-05-14T21:44:03.798883+00:00
"1736 EASTERN AVE, BALTIMORE, MD 21231",39.285701504571,-76.592247329669,census,100,Exact,"1736 EASTERN AVE, BALTIMORE, MD, 21231",2026-05-14T21:44:03.798883+00:00
"6790 CRAIN HWY, LA PLATA, MD 20646",38.526442299062,-76.98220339785,census,100,Exact,"6790 CRAIN HWY, LA PLATA, MD, 20646",2026-05-14T21:44:03.798883+00:00
"12116 DARNESTOWN RD, GAITHERSBURG, MD 20878",39.117257138844,-77.251209593575,census,100,Exact,"12116 DARNESTOWN RD, GAITHERSBURG, MD, 20878",2026-05-14T21:44:03.798883+00:00
"7150 CONTEE RD, LAUREL, MD 20707",39.089406084428,-76.884601023334,census,100,Exact,"7150 CONTEE RD, LAUREL, MD, 20707",2026-05-14T21:44:03.798883+00:00
"129 N TOWNE CT, MT AIRY, MD 21771",39.38311314969,-77.144792047511,census,100,Exact,"129 N TOWNE CT, MOUNT AIRY, MD, 21771",2026-05-14T21:44:03.798883+00:00
"716 N BRIDGE ST, ELKTON, MD 21921",39.617971461906,-75.838444377024,census,100,Exact,"716 N BRIDGE ST, ELKTON, MD, 21921",2026-05-14T21:44:03.798883+00:00
"718 N BRIDGE ST, ELKTON, MD 21921",39.61808503908,-75.838474650345,census,100,Exact,"718 N BRIDGE ST, ELKTON, MD, 21921",2026-05-14T21:44:03.798883+00:00
"12916 CONAMAR DR, HAGERSTOWN, MD 21742",39.666846944342,-77.698739771406,census,100,Exact,"12916 CONAMAR DR, HAGERSTOWN, MD, 21742",2026-05-14T21:44:03.798883+00:00
"1302 CRONSON BLVD F, CROFTON, MD 21114",39.013701342463,-76.699503085735,census,50,Non_Exact,"1302 CRONSON BLVD, CROFTON, MD, 21114",2026-05-14T21:44:03.798883+00:00
"7518 KNOLLWOOD RD, BALTIMORE, MD 21286",39.389679625934,-76.595319565733,census,100,Exact,"7518 KNOLLWOOD RD, BALTIMORE, MD, 21286",2026-05-14T21:44:03.798883+00:00
"1302 PENNSYLVANIA AVE, HAGERSTOWN, MD 21742",39.663307015422,-77.718675133936,census,100,Exact,"1302 PENNSYLVANIA AVE, HAGERSTOWN, MD, 21742",2026-05-14T21:44:03.798883+00:00
"7525 GREENWAY CTR DR, GREENBELT, MD 20770",38.991610227221,-76.879418591465,census,100,Exact,"7525 GREENWAY CENTER DR, GREENBELT, MD, 20770",2026-05-14T21:44:03.798883+00:00
"131 N PENNSYLVANIA AVE, HANCOCK, MD 21750",39.706585113115,-78.179749389891,census,100,Exact,"131 N PENNSYLVANIA AVE, HANCOCK, MD, 21750",2026-05-14T21:44:03.798883+00:00
"76 FREDERICK ST, TANEYTOWN, MD 21787",39.658351314036,-77.178561795136,census,100,Exact,"76 FREDERICK ST, TANEYTOWN, MD, 21787",2026-05-14T21:44:03.798883+00:00
"134 HOLIDAY CT, ANNAPOLIS, MD 21401",38.981388903987,-76.545236595723,census,100,Exact,"134 HOLIDAY CT, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"802 BALTIMORE PIKE, BEL AIR, MD 21014",39.519621232827,-76.361170142929,census,100,Exact,"802 BALTIMORE PIKE, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"13992 BALTIMORE AVE, LAUREL, MD 20707",39.082182030902,-76.863868522019,census,100,Exact,"13992 BALTIMORE AVE, LAUREL, MD, 20707",2026-05-14T21:44:03.798883+00:00
"805 S UNION AVE, HAVRE DE GRACE, MD 21078",39.540507156141,-76.091384613133,census,100,Exact,"805 S UNION AVE, HAVRE DE GRACE, MD, 21078",2026-05-14T21:44:03.798883+00:00
"14 A MOUNT CARMEL RD, PARKTON, MD 21120",39.59104002663,-76.665438085917,census,50,Non_Exact,"14 MOUNT CARMEL RD, PARKTON, MD, 21120",2026-05-14T21:44:03.798883+00:00
"8118 GOOD LUCK RD, LANHAM, MD 20706",38.980479946307,-76.865592362416,census,100,Exact,"8118 GOOD LUCK RD, LANHAM, MD, 20706",2026-05-14T21:44:03.798883+00:00
"1401 DUAL HWY, HAGERSTOWN, MD 21740",39.625439211038,-77.698205168492,census,100,Exact,"1401 DUAL HWY, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"8131 GOV RITCHIE HWY, PASADENA, MD 21122",39.123920535941,-76.587521196421,census,50,Non_Exact,"8131 RITCHIE HWY, PASADENA, MD, 21122",2026-05-14T21:44:03.798883+00:00
"14800 PHYSICIANS LN, ROCKVILLE, MD 20850",39.099133001412,-77.211248108984,census,100,Exact,"14800 PHYSICIANS LN, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"8182 LARK BROWN RD, ELKRIDGE, MD 21075",39.188758407706,-76.794470907813,census,100,Exact,"8182 LARK BROWN RD, ELKRIDGE, MD, 21075",2026-05-14T21:44:03.798883+00:00
"1610 W ST, ANNAPOLIS, MD 21401",38.987941,-76.552716,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"849 FAIRMOUNT AVE, TOWSON, MD 21286",39.405857045512,-76.599459692338,census,100,Exact,"849 FAIRMOUNT AVE, TOWSON, MD, 21286",2026-05-14T21:44:03.798883+00:00
"8600 SNOWDEN RIVER PKWY, COLUMBIA, MD 21045",39.199824039902,-76.807926667276,census,100,Exact,"8600 SNOWDEN RIVER PKWY, COLUMBIA, MD, 21045",2026-05-14T21:44:03.798883+00:00
"1706 PASTURE BROOK WAY, POTOMAC, MD 20854",39.068887175009,-77.166827593642,census,100,Exact,"1706 PASTURE BROOK WAY, POTOMAC, MD, 20854",2026-05-14T21:44:03.798883+00:00
"1741 DUAL HWY, HAGERSTOWN, MD 21740",39.614353793657,-77.691471577616,census,100,Exact,"1741 DUAL HWY, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"8800 WALTHER BLVD, BALTIMORE, MD 21234",39.392271072222,-76.505356178517,census,100,Exact,"8800 WALTHER BLVD, BALTIMORE, MD, 21234",2026-05-14T21:44:03.798883+00:00
"175 ADMIRAL COCHRANE DR, ANNAPOLIS, MD 21401",38.973514428082,-76.550189000936,census,100,Exact,"175 ADMIRAL COCHRANE DR, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"8808 CENTRE PARK DR, COLUMBIA, MD 21045",39.226285039506,-76.816678128747,census,100,Exact,"8808 CENTRE PARK DR, COLUMBIA, MD, 21045",2026-05-14T21:44:03.798883+00:00
"18108 COACHMANS RD, GERMANTOWN, MD 20874",39.155516452578,-77.288542678892,census,100,Exact,"18108 COACHMANS RD, GERMANTOWN, MD, 20874",2026-05-14T21:44:03.798883+00:00
"8815 BALTIMORE NATIONAL PIKE B, ELLICOTT CITY, MD 21043",39.279054168949,-76.816554419404,census,50,Non_Exact,"8815 BALTIMORE NATIONAL PIKE, ELLICOTT CITY, MD, 21043",2026-05-14T21:44:03.798883+00:00
"18121 GEORGIA AVE, OLNEY, MD 20832",39.153557987934,-77.066735803513,census,100,Exact,"18121 GEORGIA AVE, OLNEY, MD, 20832",2026-05-14T21:44:03.798883+00:00
"8840 BELAIR RD, NOTTINGHAM, MD 21236",39.395962370917,-76.483700095356,census,100,Exact,"8840 BELAIR RD, NOTTINGHAM, MD, 21236",2026-05-14T21:44:03.798883+00:00
"1820 SWEET BAY DR, SALISBURY, MD 21804",38.369317659356,-75.542352887647,census,50,Non_Exact,"1820 SWEETBAY DR, SALISBURY, MD, 21804",2026-05-14T21:44:03.798883+00:00
"8943 SHADY GROVE CT, GAITHERSBURG, MD 20877",39.119435270197,-77.184170220153,census,100,Exact,"8943 SHADY GROVE CT, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"185 HARRY S TRUMAN PKWY, ANNAPOLIS, MD 21401",38.976906236352,-76.555958100135,census,100,Exact,"185 HARRY S TRUMAN PKWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"9000 FRANKLIN SQUARE DR, BALTIMORE, MD 21237",39.350638117255,-76.481888222727,census,100,Exact,"9000 FRANKLIN SQUARE DR, BALTIMORE, MD, 21237",2026-05-14T21:44:03.798883+00:00
"1934 SEARLES RD, DUNDALK, MD 21222",39.267784971595,-76.507875964319,census,100,Exact,"1934 SEARLES RD, DUNDALK, MD, 21222",2026-05-14T21:44:03.798883+00:00
"9055 CHEVROLET DR, ELLICOTT CITY, MD 21042",39.275244890797,-76.824180031481,census,100,Exact,"9055 CHEVROLET DR, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"2 E ROLLING CROSSRAODS, CATONSVILLE, MD 21228",39.306054296902,-76.752115615143,census,50,Non_Exact,"2 E ROLLING CROSS RD, CATONSVILLE, MD, 21228",2026-05-14T21:44:03.798883+00:00
"9114 PHILADELPHIA RD, ROSEDALE, MD 21237",39.346692290175,-76.473542581588,census,100,Exact,"9114 PHILADELPHIA RD, ROSEDALE, MD, 21237",2026-05-14T21:44:03.798883+00:00
"2 HAMILL RD, BALTIMORE, MD 21210",39.352616578813,-76.646344577292,census,50,Non_Exact,"2 HAMILL CT, BALTIMORE, MD, 21210",2026-05-14T21:44:03.798883+00:00
"912 WASHINGTON RD, WESTMINSTER, MD 21157",39.548654811208,-76.991837876913,census,100,Exact,"912 WASHINGTON RD, WESTMINSTER, MD, 21157",2026-05-14T21:44:03.798883+00:00
"9318 GAITHER RD, GAITHERSBURG, MD 20877",39.117822084219,-77.192764286793,census,100,Exact,"9318 GAITHER RD, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"2 N AVE, BEL AIR, MD 21014",39.53584,-76.35161,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"20 COURTHOUSE SQ, ROCKVILLE, MD 20850",39.084249034741,-77.152665540895,census,100,Exact,"20 COURTHOUSE SQ, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"9475 LOTTSFORD RD, LARGO, MD 20774",38.909250289192,-76.840687738311,census,100,Exact,"9475 LOTTSFORD RD, LARGO, MD, 20774",2026-05-14T21:44:03.798883+00:00
"20 UNIVERSITY BLVD E, SILVER SPRING, MD 20901",39.019520583165,-77.010899898859,census,100,Exact,"20 UNIVERSITY BLVD E, SILVER SPRING, MD, 20901",2026-05-14T21:44:03.798883+00:00
"9701 APOLLO DR, LARGO, MD 20774",38.905194969747,-76.838717002057,census,100,Exact,"9701 APOLLO DR, LARGO, MD, 20774",2026-05-14T21:44:03.798883+00:00
"200 CARROLL AVE, WESTMINSTER, MD 21157",39.548569,-76.983558,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"7501 GREENWAY CTR DR, GREENBELT, MD 20770",38.991266274456,-76.880200694748,census,100,Exact,"7501 GREENWAY CENTER DR, GREENBELT, MD, 20770",2026-05-14T21:44:03.798883+00:00
"9841 BROKEN LAND PKWY, COLUMBIA, MD 21046",39.183339820413,-76.849408999656,census,100,Exact,"9841 BROKENLAND PKWY, COLUMBIA, MD, 21046",2026-05-14T21:44:03.798883+00:00
"200 E VINE ST, SALISBURY, MD 21804",38.360548371528,-75.596517037561,census,100,Exact,"200 E VINE ST, SALISBURY, MD, 21804",2026-05-14T21:44:03.798883+00:00
"7610 CARROLL AVE, TAKOMA PARK, MD 20912",38.983533191784,-77.000315193384,census,100,Exact,"7610 CARROLL AVE, TAKOMA PARK, MD, 20912",2026-05-14T21:44:03.798883+00:00
"9841 GREENBELT RD, LANHAM, MD 20706",38.99077425539,-76.834696004291,census,100,Exact,"9841 GREENBELT RD, LANHAM, MD, 20706",2026-05-14T21:44:03.798883+00:00
"2003 MEDICAL PKWY, ANNAPOLIS, MD 21401",38.990315953825,-76.534767962332,census,100,Exact,"2003 MEDICAL PKWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"7825 YORK RD, TOWSON, MD 21204",39.390306130505,-76.60521940409,census,100,Exact,"7825 YORK RD, TOWSON, MD, 21204",2026-05-14T21:44:03.798883+00:00
"P O BOX, FINKSBURG, MD 21048",39.500375,-76.924538,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"2045 POTTS POINT RD, HUNTINGTOWN, MD 20639",38.568507769405,-76.66957090681,census,100,Exact,"2045 POTTS POINT RD, HUNTINGTOWN, MD, 20639",2026-05-14T21:44:03.798883+00:00
"7927 RITCHIE HWY, GLEN BURNIE, MD 21061",39.138264207569,-76.600457752883,census,100,Exact,"7927 RITCHIE HWY, GLEN BURNIE, MD, 21061",2026-05-14T21:44:03.798883+00:00
"1001 CEDAR CORNER RD, PERRYVILLE, MD 21903",39.577471652795,-76.067067049438,census,100,Exact,"1001 CEDAR CORNER RD, PERRYVILLE, MD, 21903",2026-05-14T21:44:03.798883+00:00
"2225 N CHARLES ST, BALTIMORE, MD 21218",39.314518930334,-76.616711925158,census,100,Exact,"2225 N CHARLES ST, BALTIMORE, MD, 21218",2026-05-14T21:44:03.798883+00:00
"7961 EASTERN AVE, SILVER SPRING, MD 20910",38.98722148246,-77.029911946034,census,100,Exact,"7961 EASTERN AVE, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"10120 BALTIMORE NATIONAL PIKE, ELLICOTT CITY, MD 21042",39.279638519502,-76.86092854302,census,100,Exact,"10120 BALTIMORE NATIONAL PIKE, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"22776 THREE NOTCH RD, LEXINGTON PARK, MD 20653",38.293075305956,-76.496908074653,census,100,Exact,"22776 THREE NOTCH RD, LEXINGTON PARK, MD, 20653",2026-05-14T21:44:03.798883+00:00
"80 FRENCHTOWN RD, ELKTON, MD 21921",39.580640329677,-75.834263574251,census,100,Exact,"80 FRENCHTOWN RD, ELKTON, MD, 21921",2026-05-14T21:44:03.798883+00:00
"10200 COPPERMINE RD, WOODSBORO, MD 21798",39.537869757916,-77.314443098104,census,100,Exact,"10200 COPPERMINE RD, WOODSBORO, MD, 21798",2026-05-14T21:44:03.798883+00:00
"2288 PULASKI HWY, NORTH EAST, MD 21901",39.610203130753,-75.942947216798,census,100,Exact,"2288 PULASKI HWY, NORTH EAST, MD, 21901",2026-05-14T21:44:03.798883+00:00
"800 S FREDERICK AVE, GAITHERSBURG, MD 20877",39.1258993113,-77.182888484529,census,100,Exact,"800 S FREDERICK AVE, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"10301 CHRISTIE RD NE, CUMBERLAND, MD 21502",39.666298834659,-78.723524746364,census,50,Non_Exact,"10301 CHRISTIE RD, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"8175 WESTSIDE BLVD, FULTON, MD 20759",39.150675196032,-76.906914903567,census,100,Exact,"8175 WESTSIDE BLVD, FULTON, MD, 20759",2026-05-14T21:44:03.798883+00:00
"104 PARKVIEW DR, GRANTSVILLE, MD 21536",39.700608669363,-79.156601811339,census,100,Exact,"104 PARKVIEW DR, GRANTSVILLE, MD, 21536",2026-05-14T21:44:03.798883+00:00
"8218 WISCONSIN AVE, BETHESDA, MD 20814",38.992106772987,-77.096063802419,census,100,Exact,"8218 WISCONSIN AVE, BETHESDA, MD, 20814",2026-05-14T21:44:03.798883+00:00
"8229 JEREMIAH LN, COLUMBIA, MD 21044",39.184939479025,-76.881019761942,census,100,Exact,"8229 JEREMIAH LN, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"23511 HOLLYWOOD RD, LEONARDTOWN, MD 20650",38.309561731982,-76.631442572279,census,100,Exact,"23511 HOLLYWOOD RD, LEONARDTOWN, MD, 20650",2026-05-14T21:44:03.798883+00:00
"24 MAGOTHY BEACH RD, PASADENA, MD 21122",39.121112145522,-76.517277885387,census,100,Exact,"24 MAGOTHY BEACH RD, PASADENA, MD, 21122",2026-05-14T21:44:03.798883+00:00
"106 BOW ST, ELKTON, MD 21921",39.608459719724,-75.83119726116,census,100,Exact,"106 BOW ST, ELKTON, MD, 21921",2026-05-14T21:44:03.798883+00:00
"2435 W BELVEDERE AVE, BALTIMORE, MD 21215",39.353194110308,-76.665122925459,census,100,Exact,"2435 W BELVEDERE AVE, BALTIMORE, MD, 21215",2026-05-14T21:44:03.798883+00:00
"10737 COLUMBIA PIKE, SILVER SPRING, MD 20901",39.031570856064,-77.004247321553,census,100,Exact,"10737 COLUMBIA PIKE, SILVER SPRING, MD, 20901",2026-05-14T21:44:03.798883+00:00
"251 NAJOLES RD, MILLERSVILLE, MD 21108",39.094382591254,-76.631421869985,census,100,Exact,"251 NAJOLES RD, MILLERSVILLE, MD, 21108",2026-05-14T21:44:03.798883+00:00
"8415 BELLONA LN, TOWSON, MD 21204",39.415099191643,-76.631268734508,census,100,Exact,"8415 BELLONA LN, TOWSON, MD, 21204",2026-05-14T21:44:03.798883+00:00
"11 HAMBLETON CT, BALTIMORE, MD 21208",39.387811938547,-76.694918285079,census,100,Exact,"11 HAMBLETON CT, BALTIMORE, MD, 21208",2026-05-14T21:44:03.798883+00:00
"253 LEWIS LN, HAVRE DE GRACE, MD 21078",39.545595509052,-76.105561296703,census,100,Exact,"253 LEWIS LN, HAVRE DE GRACE, MD, 21078",2026-05-14T21:44:03.798883+00:00
"846 RITCHIE HWY, SEVERNA PARK, MD 21146",39.062776114454,-76.532787858882,census,100,Exact,"846 RITCHIE HWY, SEVERNA PARK, MD, 21146",2026-05-14T21:44:03.798883+00:00
"110 W MULBERRY ST, BALTIMORE, MD 21201",39.294139241568,-76.617073243028,census,100,Exact,"110 W MULBERRY ST, BALTIMORE, MD, 21201",2026-05-14T21:44:03.798883+00:00
